DeltaTime,fd,OpTyp,DeltaOffset,Size,Duration
0.000199538,1,W,0,1048576,0.0146491
0.0146845,0,R,0,1048576,0.000138852
0.000144168,1,W,0,1048576,0.00795377
0.00798572,0,R,0,1048576,0.000145729
0.000150756,1,W,0,1048576,0.00789629
0.0079278,0,R,0,1048576,0.000123944
0.000130105,1,W,0,1048576,0.00784114
0.00785757,0,R,0,1048576,8.6725e-05
9.0846e-05,1,W,0,1048576,0.00831576
0.00833612,0,R,0,1048576,0.000124497
0.000129908,1,W,0,1048576,0.00780079
0.00782997,0,R,0,1048576,0.000101285
0.000106817,1,W,0,1048576,0.015304
0.0153446,0,R,0,1048576,0.000108558
0.000113831,1,W,0,1048576,0.00817803
0.00820278,0,R,0,1048576,0.000231604
0.00024045,1,W,0,1048576,0.00767735
0.00770141,0,R,0,1048576,0.000100822
0.000106275,1,W,0,1048576,0.00820818
0.00822469,0,R,0,1048576,0.000149238
0.000155245,1,W,0,1048576,0.00796375
0.00798997,0,R,0,1048576,0.000111614
0.000119946,1,W,0,1048576,0.00845999
0.00849581,0,R,0,1048576,0.000191578
0.000199432,1,W,0,1048576,0.788389
0.788442,0,R,0,1048576,0.000191519
0.000199905,1,W,0,1048576,0.000961706
0.000980247,0,R,0,1048576,0.000117789
0.000124628,1,W,0,1048576,0.00114545
0.00116935,0,R,0,1048576,0.000137004
0.000144065,1,W,0,1048576,0.00108505
0.00110653,0,R,0,1048576,0.000173946
0.000184958,1,W,0,1048576,0.00117389
0.00120007,0,R,0,1048576,0.000129624
0.000136488,1,W,0,1048576,0.00112701
0.00115185,0,R,0,1048576,0.000135565
0.00014355,1,W,0,1048576,0.00111757
0.00113994,0,R,0,1048576,0.000131883
0.000137756,1,W,0,1048576,0.00100207
0.00101446,0,R,0,1048576,0.000118741
0.000124846,1,W,0,1048576,0.00102272
0.00103874,0,R,0,1048576,0.000128177
0.00013453,1,W,0,1048576,0.000973653
0.000984593,0,R,0,1048576,0.000116579
0.000122657,1,W,0,1048576,0.000962833
0.000976385,0,R,0,1048576,0.000105628
0.000111991,1,W,0,1048576,0.000942353
0.000952992,0,R,0,1048576,0.000105795
0.000111939,1,W,0,1048576,0.000997858
0.00100956,0,R,0,1048576,0.000113695
0.000120372,1,W,0,1048576,0.00083709
0.000848373,0,R,0,1048576,8.1074e-05
8.5155e-05,1,W,0,1048576,0.000699712
0.000708103,0,R,0,1048576,8.7533e-05
9.1538e-05,1,W,0,1048576,0.00068952
0.000698635,0,R,0,1048576,8.0363e-05
8.3833e-05,1,W,0,1048576,0.000705884
0.000714025,0,R,0,1048576,0.000112348
0.000132747,1,W,0,1048576,0.000641195
0.000646744,0,R,0,1048576,8.0261e-05
8.3462e-05,1,W,0,1048576,0.000648273
0.00065395,0,R,0,1048576,8.7785e-05
9.2587e-05,1,W,0,1048576,0.000654849
0.000661932,0,R,0,1048576,8.025e-05
8.3808e-05,1,W,0,1048576,0.000709121
0.000716689,0,R,0,1048576,9.0873e-05
9.5663e-05,1,W,0,1048576,0.000682403
0.000690085,0,R,0,1048576,8.7581e-05
9.1375e-05,1,W,0,1048576,0.00110528
0.00113198,0,R,0,1048576,0.000118947
0.000127613,1,W,0,1048576,0.000918427
0.000940603,0,R,0,1048576,9.3249e-05
9.8175e-05,1,W,0,1048576,0.000702785
0.000714802,0,R,0,1048576,9.894e-05
0.000104323,1,W,0,1048576,0.00107403
0.0011014,0,R,0,1048576,0.000102665
0.000110245,1,W,0,1048576,0.000727714
0.00073893,0,R,0,1048576,8.8849e-05
9.3143e-05,1,W,0,1048576,0.000768144
0.000780411,0,R,0,1048576,8.7816e-05
9.1953e-05,1,W,0,1048576,0.000780727
0.000793274,0,R,0,1048576,8.7561e-05
9.1746e-05,1,W,0,1048576,0.000767258
0.00077809,0,R,0,1048576,8.8229e-05
9.2153e-05,1,W,0,1048576,0.000841137
0.000859601,0,R,0,1048576,9.0349e-05
9.4583e-05,1,W,0,1048576,0.000763096
0.000773869,0,R,0,1048576,8.8307e-05
9.2468e-05,1,W,0,1048576,0.000764942
0.000776671,0,R,0,1048576,0.000105008
0.000116271,1,W,0,1048576,0.00108116
0.00111948,0,R,0,1048576,0.000107342
0.000113828,1,W,0,1048576,0.00111717
0.00114014,0,R,0,1048576,0.000132129
0.000139393,1,W,0,1048576,0.0010861
0.00110859,0,R,0,1048576,0.000124326
0.000132439,1,W,0,1048576,0.00121055
0.00123465,0,R,0,1048576,0.000118817
0.000126948,1,W,0,1048576,0.00119419
0.00122322,0,R,0,1048576,0.000107982
0.000114638,1,W,0,1048576,0.000781317
0.000793705,0,R,0,1048576,9.4064e-05
9.8565e-05,1,W,0,1048576,0.000772417
0.000786409,0,R,0,1048576,9.0419e-05
9.4667e-05,1,W,0,1048576,0.000785151
0.000797417,0,R,0,1048576,9.1389e-05
9.581e-05,1,W,0,1048576,0.000827957
0.000842999,0,R,0,1048576,9.3652e-05
9.7655e-05,1,W,0,1048576,0.000795356
0.000811078,0,R,0,1048576,9.4866e-05
9.8906e-05,1,W,0,1048576,0.000758667
0.000770505,0,R,0,1048576,8.8726e-05
9.3223e-05,1,W,0,1048576,0.000745364
0.0007558,0,R,0,1048576,8.8747e-05
9.3227e-05,1,W,0,1048576,0.000765039
0.000774072,0,R,0,1048576,8.7714e-05
9.2026e-05,1,W,0,1048576,0.000757199
0.000766517,0,R,0,1048576,8.8289e-05
9.192e-05,1,W,0,1048576,0.000748776
0.000758294,0,R,0,1048576,8.8363e-05
9.2552e-05,1,W,0,1048576,0.000821325
0.000841958,0,R,0,1048576,9.1086e-05
9.5287e-05,1,W,0,1048576,0.00074984
0.000759346,0,R,0,1048576,8.8245e-05
0.000111658,1,W,0,1048576,0.000841326
0.000859168,0,R,0,1048576,9.5424e-05
0.00010357,1,W,0,1048576,0.000920925
0.000942155,0,R,0,1048576,0.000107293
0.000115891,1,W,0,1048576,0.000810921
0.00082439,0,R,0,1048576,9.3064e-05
9.746e-05,1,W,0,1048576,0.00100622
0.00102878,0,R,0,1048576,0.000114448
0.000122961,1,W,0,1048576,0.00094256
0.000965325,0,R,0,1048576,0.000109646
0.000118448,1,W,0,1048576,0.00121486
0.00123718,0,R,0,1048576,0.000111948
0.000119449,1,W,0,1048576,0.00101191
0.00103153,0,R,0,1048576,0.000114143
0.000121705,1,W,0,1048576,0.00100662
0.00103077,0,R,0,1048576,0.000113643
0.000122299,1,W,0,1048576,0.00123294
0.00125252,0,R,0,1048576,9.2673e-05
9.7425e-05,1,W,0,1048576,0.00112379
0.00114291,0,R,0,1048576,9.2847e-05
9.7645e-05,1,W,0,1048576,0.00142028
0.00144025,0,R,0,1048576,9.4431e-05
9.9283e-05,1,W,0,1048576,0.00112415
0.0011477,0,R,0,1048576,0.000118646
0.000127474,1,W,0,1048576,0.000888028
0.000905434,0,R,0,1048576,9.3126e-05
9.8099e-05,1,W,0,1048576,0.00087737
0.000892365,0,R,0,1048576,9.3732e-05
9.81e-05,1,W,0,1048576,0.00084857
0.000861694,0,R,0,1048576,8.9175e-05
9.3182e-05,1,W,0,1048576,0.00081592
0.000826099,0,R,0,1048576,8.8833e-05
9.3098e-05,1,W,0,1048576,0.000825328
0.000850186,0,R,0,1048576,8.86e-05
9.3276e-05,1,W,0,1048576,0.000822068
0.000831134,0,R,0,1048576,8.9251e-05
9.3467e-05,1,W,0,1048576,0.00084134
0.000851212,0,R,0,1048576,8.8397e-05
9.2159e-05,1,W,0,1048576,0.200514
0.200551,0,R,0,1048576,0.000107299
0.000113023,1,W,0,1048576,0.299713
0.299752,0,R,0,1048576,0.000125791
0.000131536,1,W,0,1048576,0.299922
0.29996,0,R,0,1048576,0.000160782
0.000169093,1,W,0,1048576,0.0010787
0.00110828,0,R,0,1048576,0.000150272
0.000158442,1,W,0,1048576,0.00125336
0.00127802,0,R,0,1048576,0.000128401
0.000136878,1,W,0,1048576,0.00118807
0.00120902,0,R,0,1048576,0.000115801
0.000123796,1,W,0,1048576,0.00113314
0.00115219,0,R,0,1048576,0.000121596
0.000129922,1,W,0,1048576,0.00131089
0.00134068,0,R,0,1048576,0.0001439
0.000152678,1,W,0,1048576,0.00112218
0.00114284,0,R,0,1048576,0.000131443
0.000140541,1,W,0,1048576,0.0010837
0.00110545,0,R,0,1048576,0.000107272
0.000115981,1,W,0,1048576,0.000859144
0.000875129,0,R,0,1048576,9.7072e-05
0.000105926,1,W,0,1048576,0.000927933
0.000944902,0,R,0,1048576,9.1063e-05
9.5222e-05,1,W,0,1048576,0.000929814
0.000947937,0,R,0,1048576,0.000109459
0.00011742,1,W,0,1048576,0.00104452
0.00106153,0,R,0,1048576,0.000100319
0.00012942,1,W,0,1048576,0.000870521
0.000886737,0,R,0,1048576,9.7788e-05
0.00010574,1,W,0,1048576,0.00105044
0.00106815,0,R,0,1048576,9.8121e-05
0.000105796,1,W,0,1048576,0.0013677
0.00142312,0,R,0,1048576,0.000219616
0.000229396,1,W,0,1048576,0.00142621
0.00146102,0,R,0,1048576,0.000192355
0.000200528,1,W,0,1048576,0.00139028
0.00142565,0,R,0,1048576,0.000149397
0.000159975,1,W,0,1048576,0.00107978
0.00109914,0,R,0,1048576,0.000101955
0.00010954,1,W,0,1048576,0.000998228
0.0010166,0,R,0,1048576,0.000133052
0.000140548,1,W,0,1048576,0.00112974
0.00115024,0,R,0,1048576,0.000101515
0.000109576,1,W,0,1048576,0.00102915
0.00104334,0,R,0,1048576,0.000123986
0.000130595,1,W,0,1048576,0.000966356
0.000979838,0,R,0,1048576,0.000102602
0.000110792,1,W,0,1048576,0.00125049
0.00127162,0,R,0,1048576,0.000111735
0.000119544,1,W,0,1048576,0.0010274
0.00103822,0,R,0,1048576,0.000102615
0.00010995,1,W,0,1048576,0.00118387
0.00120246,0,R,0,1048576,0.000199101
0.000208022,1,W,0,1048576,0.00100281
0.00102012,0,R,0,1048576,0.000106976
0.000117658,1,W,0,1048576,0.000809407
0.000822896,0,R,0,1048576,8.6125e-05
9.4654e-05,1,W,0,1048576,0.000879216
0.000892441,0,R,0,1048576,8.0657e-05
8.4444e-05,1,W,0,1048576,0.000684879
0.000709166,0,R,0,1048576,8.0386e-05
8.5607e-05,1,W,0,1048576,0.000870441
0.000879523,0,R,0,1048576,7.9822e-05
8.3167e-05,1,W,0,1048576,0.000714056
0.000721315,0,R,0,1048576,8.6786e-05
9.0182e-05,1,W,0,1048576,0.00071443
0.000719957,0,R,0,1048576,8.6517e-05
8.9978e-05,1,W,0,1048576,0.000746668
0.000755908,0,R,0,1048576,8.0325e-05
8.3819e-05,1,W,0,1048576,0.000669678
0.000676195,0,R,0,1048576,7.9782e-05
8.3253e-05,1,W,0,1048576,0.000672593
0.00067943,0,R,0,1048576,7.9927e-05
8.3027e-05,1,W,0,1048576,0.000661765
0.000667734,0,R,0,1048576,7.9872e-05
8.3047e-05,1,W,0,1048576,0.00072992
0.000738773,0,R,0,1048576,8.0016e-05
8.3649e-05,1,W,0,1048576,0.000818788
0.000827966,0,R,0,1048576,8.7045e-05
9.1745e-05,1,W,0,1048576,0.000666851
0.000671992,0,R,0,1048576,7.9841e-05
8.313e-05,1,W,0,1048576,0.000744406
0.000753643,0,R,0,1048576,8.0004e-05
8.3674e-05,1,W,0,1048576,0.00782753
0.00785735,0,R,0,1048576,0.000141338
0.000146148,1,W,0,1048576,0.000791331
0.000801153,0,R,0,1048576,8.7879e-05
9.1796e-05,1,W,0,1048576,0.00728163
0.00730577,0,R,0,1048576,9.8187e-05
0.000103467,1,W,0,1048576,0.00747796
0.00750905,0,R,0,1048576,0.000155289
0.000160919,1,W,0,1048576,0.000734461
0.000743383,0,R,0,1048576,8.8802e-05
0.000106832,1,W,0,1048576,0.00729027
0.00731927,0,R,0,1048576,0.000132644
0.000136909,1,W,0,1048576,0.00731357
0.00734543,0,R,0,1048576,0.000188565
0.000193838,1,W,0,1048576,0.00076313
0.000778716,0,R,0,1048576,8.8934e-05
9.288e-05,1,W,0,1048576,0.00735499
0.00738784,0,R,0,1048576,0.00011932
0.000125317,1,W,0,1048576,0.000719908
0.00072785,0,R,0,1048576,8.6799e-05
9.0402e-05,1,W,0,1048576,0.00728842
0.00730645,0,R,0,1048576,8.3562e-05
8.7575e-05,1,W,0,1048576,0.00747136
0.00749723,0,R,0,1048576,0.000111463
0.000116893,1,W,0,1048576,0.00067596
0.000686153,0,R,0,1048576,9.4038e-05
9.9528e-05,1,W,0,1048576,0.00741922
0.00743434,0,R,0,1048576,8.105e-05
8.5065e-05,1,W,0,1048576,0.00739947
0.00741836,0,R,0,1048576,9.2502e-05
9.9452e-05,1,W,0,1048576,0.000683826
0.000691437,0,R,0,1048576,8.024e-05
8.373e-05,1,W,0,1048576,0.00772742
0.00776015,0,R,0,1048576,0.000137765
0.000145677,1,W,0,1048576,0.00721308
0.00724832,0,R,0,1048576,0.000142695
0.000148338,1,W,0,1048576,0.000695808
0.000703217,0,R,0,1048576,8.7728e-05
9.1386e-05,1,W,0,1048576,0.00723684
0.00725412,0,R,0,1048576,9.1937e-05
9.6111e-05,1,W,0,1048576,0.000705989
0.000712099,0,R,0,1048576,8.6761e-05
9.0158e-05,1,W,0,1048576,0.00754307
0.0075877,0,R,0,1048576,9.0095e-05
9.5706e-05,1,W,0,1048576,0.00747349
0.00749094,0,R,0,1048576,0.000101941
0.00011082,1,W,0,1048576,0.000788611
0.000803288,0,R,0,1048576,8.837e-05
9.2848e-05,1,W,0,1048576,0.0220211
0.0220609,0,R,0,1048576,0.000130905
0.000138463,1,W,0,1048576,0.00099537
0.0010107,0,R,0,1048576,8.1802e-05
8.5961e-05,1,W,0,1048576,0.000670683
0.000680002,0,R,0,1048576,8.1508e-05
8.4999e-05,1,W,0,1048576,0.000690029
0.000699218,0,R,0,1048576,8.429e-05
8.9561e-05,1,W,0,1048576,0.00577518
0.00579781,0,R,0,1048576,9.8196e-05
0.000102621,1,W,0,1048576,0.000759048
0.00076986,0,R,0,1048576,8.8625e-05
9.2321e-05,1,W,0,1048576,0.00745906
0.00749649,0,R,0,1048576,0.000154882
0.000162412,1,W,0,1048576,0.00727692
0.007298,0,R,0,1048576,0.000114931
0.000119726,1,W,0,1048576,0.000653261
0.000662486,0,R,0,1048576,8.1429e-05
8.5437e-05,1,W,0,1048576,0.00763704
0.00766203,0,R,0,1048576,9.1914e-05
9.7553e-05,1,W,0,1048576,0.000647401
0.000655427,0,R,0,1048576,8.0682e-05
8.4474e-05,1,W,0,1048576,0.00775464
0.00777687,0,R,0,1048576,0.00016161
0.00016835,1,W,0,1048576,0.0070242
0.00705338,0,R,0,1048576,0.000114039
0.000120005,1,W,0,1048576,0.000652268
0.000660879,0,R,0,1048576,9.0217e-05
9.5945e-05,1,W,0,1048576,0.0075188
0.00757336,0,R,0,1048576,9.6166e-05
0.000101673,1,W,0,1048576,0.007263
0.0073046,0,R,0,1048576,0.000186744
0.000195006,1,W,0,1048576,0.000829547
0.000844518,0,R,0,1048576,0.000113173
0.000118137,1,W,0,1048576,0.00717918
0.00721686,0,R,0,1048576,0.000134185
0.000139078,1,W,0,1048576,0.00739481
0.00743678,0,R,0,1048576,0.000231297
0.000238655,1,W,0,1048576,0.000770664
0.00078674,0,R,0,1048576,9.7002e-05
0.000101904,1,W,0,1048576,0.0112439
0.0112791,0,R,0,1048576,0.000129629
0.00013511,1,W,0,1048576,0.000939183
0.000959456,0,R,0,1048576,0.000115459
0.000123637,1,W,0,1048576,0.00642154
0.0064548,0,R,0,1048576,0.000166679
0.000171832,1,W,0,1048576,0.000767132
0.000785162,0,R,0,1048576,9.8732e-05
0.000105421,1,W,0,1048576,0.00730702
0.0073394,0,R,0,1048576,0.0001051
0.000110498,1,W,0,1048576,0.00731573
0.00734362,0,R,0,1048576,0.000231956
0.000241275,1,W,0,1048576,0.00153254
0.00155289,0,R,0,1048576,0.000230485
0.000238942,1,W,0,1048576,0.00633082
0.00635021,0,R,0,1048576,9.6425e-05
0.000102973,1,W,0,1048576,0.000669899
0.00067688,0,R,0,1048576,8.0225e-05
8.3655e-05,1,W,0,1048576,0.00742593
0.0074464,0,R,0,1048576,8.4671e-05
8.8804e-05,1,W,0,1048576,0.00744038
0.00746019,0,R,0,1048576,9.0338e-05
0.000111799,1,W,0,1048576,0.000679707
0.000686141,0,R,0,1048576,8.0734e-05
8.431e-05,1,W,0,1048576,0.00759934
0.00763088,0,R,0,1048576,0.000106016
0.000110985,1,W,0,1048576,0.00727814
0.00730772,0,R,0,1048576,0.000137504
0.000142594,1,W,0,1048576,0.000703969
0.000712906,0,R,0,1048576,8.8202e-05
9.1964e-05,1,W,0,1048576,0.00756376
0.00760048,0,R,0,1048576,0.000135431
0.000141105,1,W,0,1048576,0.00710974
0.0071485,0,R,0,1048576,0.000207115
0.000216012,1,W,0,1048576,0.0010613
0.00107193,0,R,0,1048576,0.000114468
0.000121624,1,W,0,1048576,0.00698559
0.00702607,0,R,0,1048576,0.000156106
0.000162483,1,W,0,1048576,0.000828365
0.000843651,0,R,0,1048576,9.312e-05
9.7125e-05,1,W,0,1048576,0.00742807
0.00746642,0,R,0,1048576,0.000128689
0.000134691,1,W,0,1048576,0.00721913
0.00725287,0,R,0,1048576,0.000145905
0.000153956,1,W,0,1048576,0.0010534
0.00106255,0,R,0,1048576,0.000130356
0.000135217,1,W,0,1048576,0.00683419
0.0068525,0,R,0,1048576,8.813e-05
9.3099e-05,1,W,0,1048576,0.00747623
0.00751277,0,R,0,1048576,0.000157071
0.00016306,1,W,0,1048576,0.000724855
0.000734932,0,R,0,1048576,8.8503e-05
9.2556e-05,1,W,0,1048576,0.00737367
0.00740479,0,R,0,1048576,0.000103063
0.000107759,1,W,0,1048576,0.00736576
0.00740293,0,R,0,1048576,0.000104825
0.0001106,1,W,0,1048576,0.000649137
0.000657274,0,R,0,1048576,8.0601e-05
8.3957e-05,1,W,0,1048576,0.00759969
0.00762199,0,R,0,1048576,0.00010106
0.000106045,1,W,0,1048576,0.00720457
0.00722379,0,R,0,1048576,0.000110671
0.000116115,1,W,0,1048576,0.000706452
0.000716792,0,R,0,1048576,8.8136e-05
9.2166e-05,1,W,0,1048576,0.00755195
0.00758308,0,R,0,1048576,0.000106297
0.000111816,1,W,0,1048576,0.000611999
0.000619198,0,R,0,1048576,8.1061e-05
8.4844e-05,1,W,0,1048576,0.00739784
0.00742648,0,R,0,1048576,9.6881e-05
0.000101875,1,W,0,1048576,0.0074687
0.00750617,0,R,0,1048576,0.000148452
0.00015421,1,W,0,1048576,0.000688901
0.000696129,0,R,0,1048576,8.1043e-05
8.494e-05,1,W,0,1048576,0.00728718
0.00730856,0,R,0,1048576,9.1047e-05
9.6111e-05,1,W,0,1048576,0.007548
0.00756936,0,R,0,1048576,9.4843e-05
0.000101263,1,W,0,1048576,0.000732678
0.00074088,0,R,0,1048576,8.8709e-05
9.2788e-05,1,W,0,1048576,0.00738357
0.00740804,0,R,0,1048576,0.000113169
0.000121714,1,W,0,1048576,0.00737727
0.00740762,0,R,0,1048576,0.000150914
0.000155994,1,W,0,1048576,0.000660676
0.000668104,0,R,0,1048576,8.7621e-05
9.1183e-05,1,W,0,1048576,0.00734532
0.00737645,0,R,0,1048576,0.000130127
0.000156364,1,W,0,1048576,0.000728446
0.000746239,0,R,0,1048576,9.733e-05
0.000104339,1,W,0,1048576,0.00733913
0.00737333,0,R,0,1048576,0.000103646
0.000111277,1,W,0,1048576,0.00745467
0.00748823,0,R,0,1048576,0.000137229
0.000143794,1,W,0,1048576,0.000691001
0.000704624,0,R,0,1048576,9.1457e-05
9.6526e-05,1,W,0,1048576,0.00745435
0.00749203,0,R,0,1048576,0.000139031
0.000147094,1,W,0,1048576,0.0073
0.00732608,0,R,0,1048576,0.000130391
0.00013492,1,W,0,1048576,0.000699249
0.000710418,0,R,0,1048576,8.6928e-05
9.0917e-05,1,W,0,1048576,0.00742161
0.00745497,0,R,0,1048576,0.00011181
0.000116737,1,W,0,1048576,0.00734017
0.00737243,0,R,0,1048576,0.000116272
0.000121104,1,W,0,1048576,0.000688691
0.000699366,0,R,0,1048576,8.7846e-05
9.5047e-05,1,W,0,1048576,0.00772979
0.00776206,0,R,0,1048576,0.000135876
0.000144282,1,W,0,1048576,0.00701987
0.00706581,0,R,0,1048576,0.000261171
0.000270906,1,W,0,1048576,0.0014719
0.00148404,0,R,0,1048576,0.00023008
0.000237785,1,W,0,1048576,0.00642644
0.00647011,0,R,0,1048576,0.000184369
0.000191661,1,W,0,1048576,0.000765376
0.000776165,0,R,0,1048576,9.3003e-05
9.7327e-05,1,W,0,1048576,0.00707756
0.00711437,0,R,0,1048576,9.7318e-05
0.000105562,1,W,0,1048576,0.00750851
0.0075479,0,R,0,1048576,0.000106987
0.000112014,1,W,0,1048576,0.000681329
0.000692331,0,R,0,1048576,8.0945e-05
8.4812e-05,1,W,0,1048576,0.00733163
0.00734863,0,R,0,1048576,0.000102423
0.000111142,1,W,0,1048576,0.00750514
0.00754187,0,R,0,1048576,0.000193625
0.000202631,1,W,0,1048576,0.0014855
0.00151801,0,R,0,1048576,0.000177101
0.000185243,1,W,0,1048576,0.00645149
0.0064924,0,R,0,1048576,0.000131071
0.000135928,1,W,0,1048576,0.0074204
0.00744742,0,R,0,1048576,0.000161919
0.000171676,1,W,0,1048576,0.00101698
0.00103294,0,R,0,1048576,0.000164684
0.000175056,1,W,0,1048576,0.00704561
0.00706771,0,R,0,1048576,0.000161675
0.000168369,1,W,0,1048576,0.0011605
0.0011782,0,R,0,1048576,0.000160498
0.000166683,1,W,0,1048576,0.00723929
0.00727356,0,R,0,1048576,0.000219231
0.000226822,1,W,0,1048576,0.00708835
0.00713264,0,R,0,1048576,0.000248931
0.000258961,1,W,0,1048576,0.00151718
0.00153002,0,R,0,1048576,0.00020804
0.000215896,1,W,0,1048576,0.00598861
0.00602687,0,R,0,1048576,0.000106505
0.000112372,1,W,0,1048576,0.00730827
0.00734991,0,R,0,1048576,0.000181378
0.000186895,1,W,0,1048576,0.000738051
0.000747959,0,R,0,1048576,8.9788e-05
9.374e-05,1,W,0,1048576,0.0078054
0.00783849,0,R,0,1048576,0.000233519
0.000275123,1,W,0,1048576,0.00667315
0.00670132,0,R,0,1048576,0.000138735
0.000143633,1,W,0,1048576,0.000927221
0.000946354,0,R,0,1048576,0.000192392
0.000199568,1,W,0,1048576,0.00758805
0.00762191,0,R,0,1048576,0.000207448
0.000215208,1,W,0,1048576,0.00670671
0.00674624,0,R,0,1048576,0.000202549
0.000208489,1,W,0,1048576,0.000727697
0.000738125,0,R,0,1048576,8.826e-05
9.2127e-05,1,W,0,1048576,0.00737543
0.00739951,0,R,0,1048576,0.000189841
0.000197695,1,W,0,1048576,0.00132726
0.00134413,0,R,0,1048576,0.000189616
0.000196591,1,W,0,1048576,0.00659466
0.00662443,0,R,0,1048576,9.8016e-05
0.000105043,1,W,0,1048576,0.0075556
0.00758789,0,R,0,1048576,0.000204716
0.000214483,1,W,0,1048576,0.00129101
0.00130506,0,R,0,1048576,0.000188388
0.00019531,1,W,0,1048576,0.00631214
0.00633571,0,R,0,1048576,9.5956e-05
0.00010091,1,W,0,1048576,0.00776825
0.00780522,0,R,0,1048576,0.000235507
0.000246779,1,W,0,1048576,0.0016431
0.00166178,0,R,0,1048576,0.00023669
0.000251621,1,W,0,1048576,0.00653051
0.00657334,0,R,0,1048576,0.000240726
0.000256581,1,W,0,1048576,0.00665615
0.00669696,0,R,0,1048576,0.000247006
0.000256453,1,W,0,1048576,0.001494
0.00150658,0,R,0,1048576,0.000232977
0.000246628,1,W,0,1048576,0.00630112
0.00634505,0,R,0,1048576,0.000106198
0.000111109,1,W,0,1048576,0.00727859
0.00731564,0,R,0,1048576,0.000234273
0.000242545,1,W,0,1048576,0.0014564
0.0014772,0,R,0,1048576,0.000231598
0.0002403,1,W,0,1048576,0.00646468
0.00649632,0,R,0,1048576,0.000162561
0.00017086,1,W,0,1048576,0.000697201
0.000707283,0,R,0,1048576,9.1176e-05
9.5429e-05,1,W,0,1048576,0.0078715
0.00803806,0,R,0,1048576,0.000208113
0.000223501,1,W,0,1048576,0.00659098
0.00661071,0,R,0,1048576,0.000109872
0.000113992,1,W,0,1048576,0.000654511
0.000661055,0,R,0,1048576,8.0739e-05
8.4253e-05,1,W,0,1048576,0.00806587
0.00809789,0,R,0,1048576,0.000233088
0.000242549,1,W,0,1048576,0.00672384
0.00675274,0,R,0,1048576,0.000157395
0.000162486,1,W,0,1048576,0.000800309
0.00081786,0,R,0,1048576,9.337e-05
9.7694e-05,1,W,0,1048576,0.00751049
0.00755043,0,R,0,1048576,0.000345014
0.000354089,1,W,0,1048576,0.0108864
0.0109174,0,R,0,1048576,0.000213139
0.000221827,1,W,0,1048576,0.00138137
0.00139686,0,R,0,1048576,0.000228603
0.000234558,1,W,0,1048576,0.00146928
0.00148886,0,R,0,1048576,0.000144118
0.000155046,1,W,0,1048576,0.00149369
0.00150997,0,R,0,1048576,0.000230525
0.000238565,1,W,0,1048576,0.00782761
0.0078562,0,R,0,1048576,0.000175209
0.000203198,1,W,0,1048576,0.00707825
0.00711204,0,R,0,1048576,0.000174466
0.000179311,1,W,0,1048576,0.000659123
0.000665293,0,R,0,1048576,8.0714e-05
8.4635e-05,1,W,0,1048576,0.00783277
0.00786818,0,R,0,1048576,0.000170879
0.000182342,1,W,0,1048576,0.00660804
0.00663915,0,R,0,1048576,0.000249921
0.000256654,1,W,0,1048576,0.000659589
0.000667275,0,R,0,1048576,9.1999e-05
9.9363e-05,1,W,0,1048576,0.00738357
0.00741181,0,R,0,1048576,9.9443e-05
0.000103747,1,W,0,1048576,0.00756267
0.0076118,0,R,0,1048576,0.00026965
0.000283404,1,W,0,1048576,0.00154425
0.00155686,0,R,0,1048576,0.000230706
0.000238622,1,W,0,1048576,0.0063026
0.00632706,0,R,0,1048576,0.000114712
0.00012193,1,W,0,1048576,0.0071319
0.00717012,0,R,0,1048576,0.000261791
0.000271134,1,W,0,1048576,0.00138419
0.00140302,0,R,0,1048576,0.000231088
0.00023947,1,W,0,1048576,0.00681333
0.00683671,0,R,0,1048576,0.000231223
0.000239329,1,W,0,1048576,0.00174134
0.0017663,0,R,0,1048576,0.000231242
0.000239473,1,W,0,1048576,0.00566998
0.00569585,0,R,0,1048576,9.7748e-05
0.000102444,1,W,0,1048576,0.00745818
0.0074906,0,R,0,1048576,0.000236495
0.000245529,1,W,0,1048576,0.00101043
0.00102341,0,R,0,1048576,8.9111e-05
9.338e-05,1,W,0,1048576,0.00750928
0.00755953,0,R,0,1048576,0.000232155
0.000241578,1,W,0,1048576,0.0067732
0.00680519,0,R,0,1048576,0.000110847
0.000116233,1,W,0,1048576,0.000728208
0.000736111,0,R,0,1048576,8.4373e-05
8.9012e-05,1,W,0,1048576,0.00746981
0.00750623,0,R,0,1048576,0.000185759
0.0002036,1,W,0,1048576,0.00714465
0.0071817,0,R,0,1048576,0.000191552
0.000198916,1,W,0,1048576,0.000984987
0.000994007,0,R,0,1048576,0.000157129
0.000166296,1,W,0,1048576,0.00699396
0.00701387,0,R,0,1048576,9.8724e-05
0.000102871,1,W,0,1048576,0.000688937
0.000697904,0,R,0,1048576,8.1142e-05
8.4899e-05,1,W,0,1048576,0.00774072
0.00776579,0,R,0,1048576,0.000154269
0.000163724,1,W,0,1048576,0.0394474
0.0394842,0,R,0,1048576,0.000174452
0.000179475,1,W,0,1048576,0.000679936
0.00069137,0,R,0,1048576,9.2656e-05
9.6944e-05,1,W,0,1048576,0.000708251
0.000718435,0,R,0,1048576,9.3898e-05
0.000102254,1,W,0,1048576,0.00113072
0.00116288,0,R,0,1048576,0.000247317
0.000267982,1,W,0,1048576,0.00147336
0.00149759,0,R,0,1048576,0.000191626
0.000202783,1,W,0,1048576,0.00147037
